subject-id,DSC,ASD,HD95,NSD,model
sub-verse410_split-verse227_vert-6-seg-vert_msk,0.82,0.54,1.41,0.96,AttentionUnet
sub-verse410_split-verse227_vert-6-seg-vert_msk,0.7,1.1,2.45,0.74,TLPredictor
sub-verse410_split-verse227_vert-6-seg-vert_msk,0.82,0.53,1.41,0.96,SwinUNETR
sub-verse410_split-verse227_vert-6-seg-vert_msk,0.81,0.54,1.41,0.94,OneDConcat
sub-verse410_split-verse227_vert-6-seg-vert_msk,0.76,0.82,2.24,0.91,UNETR
sub-verse410_split-verse227_vert-6-seg-vert_msk,0.8,0.58,1.41,0.95,TwoDPermuteConcat
sub-verse410_split-verse227_vert-6-seg-vert_msk,0.74,0.9,2.24,0.84,UNet
sub-verse410_split-verse227_vert-6-seg-vert_msk,0.77,0.67,2.0,0.91,MultiScale2DPermuteConcat
sub-verse410_split-verse227_vert-7-seg-vert_msk,0.82,0.65,2.0,0.94,UNETR
sub-verse410_split-verse227_vert-7-seg-vert_msk,0.82,0.62,1.41,0.94,OneDConcat
sub-verse410_split-verse227_vert-7-seg-vert_msk,0.82,0.7,2.24,0.94,MultiScale2DPermuteConcat
sub-verse410_split-verse227_vert-7-seg-vert_msk,0.85,0.53,1.41,0.96,AttentionUnet
sub-verse410_split-verse227_vert-7-seg-vert_msk,0.78,0.9,2.24,0.88,UNet
sub-verse410_split-verse227_vert-7-seg-vert_msk,0.84,0.57,1.41,0.96,SwinUNETR
sub-verse410_split-verse227_vert-7-seg-vert_msk,0.7,1.3,3.32,0.77,TLPredictor
sub-verse410_split-verse227_vert-7-seg-vert_msk,0.84,0.59,1.41,0.95,TwoDPermuteConcat
sub-verse410_split-verse227_vert-8-seg-vert_msk,0.89,0.42,1.0,0.98,MultiScale2DPermuteConcat
sub-verse410_split-verse227_vert-8-seg-vert_msk,0.85,0.67,1.41,0.96,UNet
sub-verse410_split-verse227_vert-8-seg-vert_msk,0.88,0.48,1.41,0.98,UNETR
sub-verse410_split-verse227_vert-8-seg-vert_msk,0.88,0.51,1.41,0.98,SwinUNETR
sub-verse410_split-verse227_vert-8-seg-vert_msk,0.87,0.5,1.41,0.95,OneDConcat
sub-verse410_split-verse227_vert-8-seg-vert_msk,0.81,0.82,2.0,0.89,TLPredictor
sub-verse410_split-verse227_vert-8-seg-vert_msk,0.88,0.47,1.41,0.97,AttentionUnet
sub-verse410_split-verse227_vert-8-seg-vert_msk,0.86,0.56,1.41,0.95,TwoDPermuteConcat
sub-verse053_vert-20-seg-vert_msk,0.88,0.5,2.0,0.9,MultiScale2DPermuteConcat
sub-verse053_vert-20-seg-vert_msk,0.86,0.6,2.24,0.85,OneDConcat
sub-verse053_vert-20-seg-vert_msk,0.9,0.47,1.41,0.95,SwinUNETR
sub-verse053_vert-20-seg-vert_msk,0.89,0.5,2.0,0.91,UNet
sub-verse053_vert-20-seg-vert_msk,0.9,0.46,1.41,0.92,AttentionUnet
sub-verse053_vert-20-seg-vert_msk,0.9,0.47,1.73,0.92,TwoDPermuteConcat
sub-verse053_vert-20-seg-vert_msk,0.86,0.66,2.24,0.85,TLPredictor
sub-verse053_vert-20-seg-vert_msk,0.9,0.47,1.41,0.93,UNETR
sub-verse053_vert-21-seg-vert_msk,0.79,0.86,3.74,0.69,TLPredictor
sub-verse053_vert-21-seg-vert_msk,0.79,0.7,4.36,0.68,UNet
sub-verse053_vert-21-seg-vert_msk,0.77,0.82,5.2,0.63,MultiScale2DPermuteConcat
sub-verse053_vert-21-seg-vert_msk,0.86,0.58,2.24,0.85,TwoDPermuteConcat
sub-verse053_vert-21-seg-vert_msk,0.83,0.62,3.0,0.81,AttentionUnet
sub-verse053_vert-21-seg-vert_msk,0.83,0.63,3.0,0.81,SwinUNETR
sub-verse053_vert-21-seg-vert_msk,0.78,0.82,4.24,0.69,UNETR
sub-verse053_vert-21-seg-vert_msk,0.75,0.84,5.0,0.6,OneDConcat
sub-verse053_vert-22-seg-vert_msk,0.77,0.96,5.74,0.58,MultiScale2DPermuteConcat
sub-verse053_vert-22-seg-vert_msk,0.79,0.81,5.1,0.61,UNet
sub-verse053_vert-22-seg-vert_msk,0.79,1.08,5.83,0.67,SwinUNETR
sub-verse053_vert-22-seg-vert_msk,0.82,0.93,3.46,0.73,TwoDPermuteConcat
sub-verse053_vert-22-seg-vert_msk,0.85,0.69,3.0,0.79,AttentionUnet
sub-verse053_vert-22-seg-vert_msk,0.78,0.86,6.16,0.62,UNETR
sub-verse053_vert-22-seg-vert_msk,0.76,0.94,5.83,0.55,TLPredictor
sub-verse053_vert-22-seg-vert_msk,0.77,1.15,4.12,0.62,OneDConcat
sub-verse053_vert-23-seg-vert_msk,0.75,1.33,5.39,0.67,SwinUNETR
sub-verse053_vert-23-seg-vert_msk,0.74,1.6,6.4,0.52,TLPredictor
sub-verse053_vert-23-seg-vert_msk,0.71,1.19,6.71,0.51,UNETR
sub-verse053_vert-23-seg-vert_msk,0.71,1.25,7.0,0.49,UNet
sub-verse053_vert-23-seg-vert_msk,0.72,1.18,6.32,0.52,OneDConcat
sub-verse053_vert-23-seg-vert_msk,0.73,1.03,7.62,0.52,MultiScale2DPermuteConcat
sub-verse053_vert-23-seg-vert_msk,0.76,1.15,5.0,0.64,TwoDPermuteConcat
sub-verse053_vert-23-seg-vert_msk,0.78,1.09,6.16,0.64,AttentionUnet
sub-verse053_vert-24-seg-vert_msk,0.65,1.3,9.48,0.39,MultiScale2DPermuteConcat
sub-verse053_vert-24-seg-vert_msk,0.63,1.64,5.83,0.5,SwinUNETR
sub-verse053_vert-24-seg-vert_msk,0.66,1.57,6.48,0.43,OneDConcat
sub-verse053_vert-24-seg-vert_msk,0.69,1.14,6.16,0.49,AttentionUnet
sub-verse053_vert-24-seg-vert_msk,0.68,1.36,7.21,0.44,TLPredictor
sub-verse053_vert-24-seg-vert_msk,0.65,1.39,5.83,0.49,UNETR
sub-verse053_vert-24-seg-vert_msk,0.67,1.23,5.2,0.47,TwoDPermuteConcat
sub-verse053_vert-24-seg-vert_msk,0.64,1.13,8.09,0.4,UNet
sub-verse404_split-verse256_vert-10-seg-vert_msk,0.87,0.57,1.41,0.93,TLPredictor
sub-verse404_split-verse256_vert-10-seg-vert_msk,0.87,0.46,1.73,0.92,UNETR
sub-verse404_split-verse256_vert-10-seg-vert_msk,0.88,0.45,1.41,0.94,MultiScale2DPermuteConcat
sub-verse404_split-verse256_vert-10-seg-vert_msk,0.9,0.39,1.41,0.97,SwinUNETR
sub-verse404_split-verse256_vert-10-seg-vert_msk,0.89,0.47,1.41,0.97,UNet
sub-verse404_split-verse256_vert-10-seg-vert_msk,0.87,0.53,1.41,0.94,TwoDPermuteConcat
sub-verse404_split-verse256_vert-10-seg-vert_msk,0.86,0.51,2.0,0.9,OneDConcat
sub-verse404_split-verse256_vert-10-seg-vert_msk,0.89,0.43,1.41,0.95,AttentionUnet
sub-verse404_split-verse256_vert-11-seg-vert_msk,0.85,0.61,1.73,0.9,TLPredictor
sub-verse404_split-verse256_vert-11-seg-vert_msk,0.84,0.58,2.0,0.89,MultiScale2DPermuteConcat
sub-verse404_split-verse256_vert-11-seg-vert_msk,0.87,0.59,1.41,0.94,SwinUNETR
sub-verse404_split-verse256_vert-11-seg-vert_msk,0.85,0.55,2.0,0.9,UNETR
sub-verse404_split-verse256_vert-11-seg-vert_msk,0.87,0.53,1.41,0.94,TwoDPermuteConcat
sub-verse404_split-verse256_vert-11-seg-vert_msk,0.87,0.48,1.41,0.94,AttentionUnet
sub-verse404_split-verse256_vert-11-seg-vert_msk,0.8,0.77,2.24,0.83,OneDConcat
sub-verse404_split-verse256_vert-11-seg-vert_msk,0.86,0.57,1.41,0.93,UNet
sub-verse404_split-verse256_vert-12-seg-vert_msk,0.85,0.6,1.73,0.92,OneDConcat
sub-verse404_split-verse256_vert-12-seg-vert_msk,0.86,0.49,1.73,0.91,MultiScale2DPermuteConcat
sub-verse404_split-verse256_vert-12-seg-vert_msk,0.88,0.45,1.41,0.93,SwinUNETR
sub-verse404_split-verse256_vert-12-seg-vert_msk,0.86,0.58,2.0,0.9,TLPredictor
sub-verse404_split-verse256_vert-12-seg-vert_msk,0.88,0.42,1.41,0.94,AttentionUnet
sub-verse404_split-verse256_vert-12-seg-vert_msk,0.85,0.57,2.0,0.88,UNETR
sub-verse404_split-verse256_vert-12-seg-vert_msk,0.87,0.55,1.73,0.91,UNet
sub-verse404_split-verse256_vert-12-seg-vert_msk,0.87,0.51,1.41,0.94,TwoDPermuteConcat
sub-verse404_split-verse256_vert-13-seg-vert_msk,0.89,0.4,1.41,0.94,TwoDPermuteConcat
sub-verse404_split-verse256_vert-13-seg-vert_msk,0.85,0.53,2.0,0.9,MultiScale2DPermuteConcat
sub-verse404_split-verse256_vert-13-seg-vert_msk,0.85,0.56,2.24,0.87,UNETR
sub-verse404_split-verse256_vert-13-seg-vert_msk,0.86,0.53,2.0,0.9,OneDConcat
sub-verse404_split-verse256_vert-13-seg-vert_msk,0.89,0.41,1.41,0.94,AttentionUnet
sub-verse404_split-verse256_vert-13-seg-vert_msk,0.89,0.44,1.41,0.94,SwinUNETR
sub-verse404_split-verse256_vert-13-seg-vert_msk,0.86,0.58,2.0,0.89,TLPredictor
sub-verse404_split-verse256_vert-13-seg-vert_msk,0.86,0.58,1.73,0.91,UNet
sub-verse404_split-verse256_vert-14-seg-vert_msk,0.89,0.42,1.41,0.95,SwinUNETR
sub-verse404_split-verse256_vert-14-seg-vert_msk,0.88,0.47,2.0,0.91,AttentionUnet
sub-verse404_split-verse256_vert-14-seg-vert_msk,0.86,0.52,2.0,0.9,UNETR
sub-verse404_split-verse256_vert-14-seg-vert_msk,0.87,0.54,2.0,0.9,TLPredictor
sub-verse404_split-verse256_vert-14-seg-vert_msk,0.89,0.46,1.73,0.92,UNet
sub-verse404_split-verse256_vert-14-seg-vert_msk,0.87,0.51,2.24,0.9,MultiScale2DPermuteConcat
sub-verse404_split-verse256_vert-14-seg-vert_msk,0.89,0.43,1.41,0.94,TwoDPermuteConcat
sub-verse404_split-verse256_vert-14-seg-vert_msk,0.88,0.46,2.0,0.9,OneDConcat
sub-verse404_split-verse256_vert-15-seg-vert_msk,0.87,0.51,1.73,0.91,UNETR
sub-verse404_split-verse256_vert-15-seg-vert_msk,0.89,0.49,1.41,0.94,SwinUNETR
sub-verse404_split-verse256_vert-15-seg-vert_msk,0.87,0.54,1.73,0.91,AttentionUnet
sub-verse404_split-verse256_vert-15-seg-vert_msk,0.87,0.59,2.0,0.89,MultiScale2DPermuteConcat
sub-verse404_split-verse256_vert-15-seg-vert_msk,0.86,0.69,1.97,0.9,TLPredictor
sub-verse404_split-verse256_vert-15-seg-vert_msk,0.86,0.6,2.0,0.87,OneDConcat
sub-verse404_split-verse256_vert-15-seg-vert_msk,0.9,0.43,1.41,0.96,TwoDPermuteConcat
sub-verse404_split-verse256_vert-15-seg-vert_msk,0.89,0.5,1.41,0.92,UNet
sub-verse404_split-verse256_vert-16-seg-vert_msk,0.88,0.53,1.73,0.92,TwoDPermuteConcat
sub-verse404_split-verse256_vert-16-seg-vert_msk,0.87,0.54,2.0,0.9,UNETR
sub-verse404_split-verse256_vert-16-seg-vert_msk,0.89,0.53,1.41,0.93,SwinUNETR
sub-verse404_split-verse256_vert-16-seg-vert_msk,0.87,0.57,2.0,0.9,AttentionUnet
sub-verse404_split-verse256_vert-16-seg-vert_msk,0.88,0.55,1.73,0.91,UNet
sub-verse404_split-verse256_vert-16-seg-vert_msk,0.87,0.63,2.0,0.89,TLPredictor
sub-verse404_split-verse256_vert-16-seg-vert_msk,0.87,0.6,2.0,0.88,OneDConcat
sub-verse404_split-verse256_vert-16-seg-vert_msk,0.87,0.63,1.73,0.91,MultiScale2DPermuteConcat
sub-verse404_split-verse256_vert-17-seg-vert_msk,0.87,0.73,2.0,0.89,SwinUNETR
sub-verse404_split-verse256_vert-17-seg-vert_msk,0.87,0.66,2.24,0.85,TLPredictor
sub-verse404_split-verse256_vert-17-seg-vert_msk,0.86,0.67,2.0,0.85,OneDConcat
sub-verse404_split-verse256_vert-17-seg-vert_msk,0.87,0.62,1.73,0.91,MultiScale2DPermuteConcat
sub-verse404_split-verse256_vert-17-seg-vert_msk,0.89,0.53,1.73,0.92,AttentionUnet
sub-verse404_split-verse256_vert-17-seg-vert_msk,0.89,0.51,1.73,0.92,TwoDPermuteConcat
sub-verse404_split-verse256_vert-17-seg-vert_msk,0.86,0.66,2.0,0.87,UNet
sub-verse404_split-verse256_vert-17-seg-vert_msk,0.88,0.57,1.73,0.91,UNETR
sub-verse404_split-verse256_vert-18-seg-vert_msk,0.92,0.39,1.41,0.96,AttentionUnet
sub-verse404_split-verse256_vert-18-seg-vert_msk,0.89,0.58,1.41,0.93,MultiScale2DPermuteConcat
sub-verse404_split-verse256_vert-18-seg-vert_msk,0.89,0.55,1.41,0.93,UNet
sub-verse404_split-verse256_vert-18-seg-vert_msk,0.88,0.59,2.24,0.87,OneDConcat
sub-verse404_split-verse256_vert-18-seg-vert_msk,0.9,0.49,1.41,0.93,UNETR
sub-verse404_split-verse256_vert-18-seg-vert_msk,0.86,0.74,2.24,0.86,TLPredictor
sub-verse404_split-verse256_vert-18-seg-vert_msk,0.9,0.52,1.41,0.94,SwinUNETR
sub-verse404_split-verse256_vert-18-seg-vert_msk,0.91,0.44,1.41,0.93,TwoDPermuteConcat
sub-verse404_split-verse256_vert-19-seg-vert_msk,0.87,0.69,2.0,0.9,MultiScale2DPermuteConcat
sub-verse404_split-verse256_vert-19-seg-vert_msk,0.9,0.51,1.41,0.94,UNet
sub-verse404_split-verse256_vert-19-seg-vert_msk,0.88,0.59,2.24,0.86,OneDConcat
sub-verse404_split-verse256_vert-19-seg-vert_msk,0.88,0.63,2.0,0.89,TLPredictor
sub-verse404_split-verse256_vert-19-seg-vert_msk,0.91,0.47,1.41,0.95,AttentionUnet
sub-verse404_split-verse256_vert-19-seg-vert_msk,0.89,0.57,1.73,0.91,TwoDPermuteConcat
sub-verse404_split-verse256_vert-19-seg-vert_msk,0.91,0.49,1.41,0.94,SwinUNETR
sub-verse404_split-verse256_vert-19-seg-vert_msk,0.89,0.54,1.73,0.92,UNETR
sub-verse404_split-verse256_vert-20-seg-vert_msk,0.91,0.44,1.41,0.94,TwoDPermuteConcat
sub-verse404_split-verse256_vert-20-seg-vert_msk,0.91,0.45,1.41,0.95,AttentionUnet
sub-verse404_split-verse256_vert-20-seg-vert_msk,0.9,0.52,1.41,0.95,MultiScale2DPermuteConcat
sub-verse404_split-verse256_vert-20-seg-vert_msk,0.91,0.49,1.41,0.96,UNETR
sub-verse404_split-verse256_vert-20-seg-vert_msk,0.92,0.43,1.41,0.96,SwinUNETR
sub-verse404_split-verse256_vert-20-seg-vert_msk,0.86,0.65,3.0,0.78,OneDConcat
sub-verse404_split-verse256_vert-20-seg-vert_msk,0.9,0.51,1.41,0.93,UNet
sub-verse404_split-verse256_vert-20-seg-vert_msk,0.88,0.62,2.0,0.87,TLPredictor
sub-verse404_split-verse256_vert-21-seg-vert_msk,0.91,0.5,1.41,0.96,UNETR
sub-verse404_split-verse256_vert-21-seg-vert_msk,0.91,0.47,1.41,0.96,TwoDPermuteConcat
sub-verse404_split-verse256_vert-21-seg-vert_msk,0.9,0.57,1.41,0.93,TLPredictor
sub-verse404_split-verse256_vert-21-seg-vert_msk,0.91,0.5,1.41,0.95,MultiScale2DPermuteConcat
sub-verse404_split-verse256_vert-21-seg-vert_msk,0.93,0.39,1.41,0.97,SwinUNETR
sub-verse404_split-verse256_vert-21-seg-vert_msk,0.92,0.45,1.41,0.96,UNet
sub-verse404_split-verse256_vert-21-seg-vert_msk,0.92,0.41,1.0,0.97,AttentionUnet
sub-verse404_split-verse256_vert-21-seg-vert_msk,0.91,0.49,1.41,0.93,OneDConcat
sub-verse404_split-verse256_vert-22-seg-vert_msk,0.9,0.56,1.41,0.94,UNet
sub-verse404_split-verse256_vert-22-seg-vert_msk,0.91,0.5,1.41,0.95,SwinUNETR
sub-verse404_split-verse256_vert-22-seg-vert_msk,0.87,0.74,2.0,0.86,OneDConcat
sub-verse404_split-verse256_vert-22-seg-vert_msk,0.91,0.53,1.41,0.96,UNETR
sub-verse404_split-verse256_vert-22-seg-vert_msk,0.92,0.46,1.41,0.95,AttentionUnet
sub-verse404_split-verse256_vert-22-seg-vert_msk,0.9,0.54,1.73,0.93,MultiScale2DPermuteConcat
sub-verse404_split-verse256_vert-22-seg-vert_msk,0.9,0.57,1.73,0.92,TwoDPermuteConcat
sub-verse404_split-verse256_vert-22-seg-vert_msk,0.88,0.72,2.0,0.9,TLPredictor
sub-verse404_split-verse256_vert-23-seg-vert_msk,0.87,0.75,2.45,0.83,OneDConcat
sub-verse404_split-verse256_vert-23-seg-vert_msk,0.9,0.59,2.0,0.9,UNETR
sub-verse404_split-verse256_vert-23-seg-vert_msk,0.89,0.61,2.0,0.89,AttentionUnet
sub-verse404_split-verse256_vert-23-seg-vert_msk,0.9,0.6,2.0,0.9,SwinUNETR
sub-verse404_split-verse256_vert-23-seg-vert_msk,0.88,0.65,2.24,0.87,UNet
sub-verse404_split-verse256_vert-23-seg-vert_msk,0.86,0.85,2.24,0.85,TLPredictor
sub-verse404_split-verse256_vert-23-seg-vert_msk,0.89,0.61,2.24,0.86,MultiScale2DPermuteConcat
sub-verse404_split-verse256_vert-23-seg-vert_msk,0.89,0.59,2.0,0.9,TwoDPermuteConcat
sub-verse404_split-verse256_vert-24-seg-vert_msk,0.87,0.75,2.0,0.85,OneDConcat
sub-verse404_split-verse256_vert-24-seg-vert_msk,0.86,0.76,2.0,0.86,UNETR
sub-verse404_split-verse256_vert-24-seg-vert_msk,0.86,0.76,2.24,0.85,MultiScale2DPermuteConcat
sub-verse404_split-verse256_vert-24-seg-vert_msk,0.86,0.75,2.24,0.84,AttentionUnet
sub-verse404_split-verse256_vert-24-seg-vert_msk,0.85,0.84,2.24,0.81,UNet
sub-verse404_split-verse256_vert-24-seg-vert_msk,0.85,0.87,2.24,0.8,TLPredictor
sub-verse404_split-verse256_vert-24-seg-vert_msk,0.89,0.65,2.0,0.89,SwinUNETR
sub-verse404_split-verse256_vert-24-seg-vert_msk,0.88,0.68,2.0,0.87,TwoDPermuteConcat
sub-verse404_split-verse256_vert-7-seg-vert_msk,0.84,0.58,1.41,0.94,AttentionUnet
sub-verse404_split-verse256_vert-7-seg-vert_msk,0.82,0.66,1.41,0.92,OneDConcat
sub-verse404_split-verse256_vert-7-seg-vert_msk,0.82,0.64,1.73,0.9,TwoDPermuteConcat
sub-verse404_split-verse256_vert-7-seg-vert_msk,0.82,0.75,1.73,0.89,UNet
sub-verse404_split-verse256_vert-7-seg-vert_msk,0.86,0.52,1.41,0.97,SwinUNETR
sub-verse404_split-verse256_vert-7-seg-vert_msk,0.86,0.51,1.41,0.96,UNETR
sub-verse404_split-verse256_vert-7-seg-vert_msk,0.76,0.95,2.24,0.79,TLPredictor
sub-verse404_split-verse256_vert-7-seg-vert_msk,0.83,0.58,1.73,0.93,MultiScale2DPermuteConcat
sub-verse404_split-verse256_vert-8-seg-vert_msk,0.87,0.57,1.73,0.92,UNet
sub-verse404_split-verse256_vert-8-seg-vert_msk,0.83,0.68,2.0,0.89,OneDConcat
sub-verse404_split-verse256_vert-8-seg-vert_msk,0.83,0.75,2.24,0.86,TLPredictor
sub-verse404_split-verse256_vert-8-seg-vert_msk,0.86,0.56,1.73,0.93,TwoDPermuteConcat
sub-verse404_split-verse256_vert-8-seg-vert_msk,0.88,0.46,1.73,0.92,SwinUNETR
sub-verse404_split-verse256_vert-8-seg-vert_msk,0.85,0.56,2.0,0.89,MultiScale2DPermuteConcat
sub-verse404_split-verse256_vert-8-seg-vert_msk,0.88,0.47,1.41,0.95,AttentionUnet
sub-verse404_split-verse256_vert-8-seg-vert_msk,0.87,0.51,2.0,0.91,UNETR
sub-verse404_split-verse256_vert-9-seg-vert_msk,0.89,0.44,1.41,0.96,UNETR
sub-verse404_split-verse256_vert-9-seg-vert_msk,0.86,0.59,1.73,0.92,OneDConcat
sub-verse404_split-verse256_vert-9-seg-vert_msk,0.88,0.48,1.41,0.96,SwinUNETR
sub-verse404_split-verse256_vert-9-seg-vert_msk,0.85,0.7,2.0,0.92,TLPredictor
sub-verse404_split-verse256_vert-9-seg-vert_msk,0.89,0.47,1.41,0.95,AttentionUnet
sub-verse404_split-verse256_vert-9-seg-vert_msk,0.87,0.48,1.73,0.91,MultiScale2DPermuteConcat
sub-verse404_split-verse256_vert-9-seg-vert_msk,0.86,0.6,1.41,0.93,UNet
sub-verse404_split-verse256_vert-9-seg-vert_msk,0.88,0.49,1.41,0.95,TwoDPermuteConcat
sub-verse406_split-verse214_vert-1-seg-vert_msk,0.61,1.31,6.32,0.6,AttentionUnet
sub-verse406_split-verse214_vert-1-seg-vert_msk,0.55,1.88,6.21,0.52,UNet
sub-verse406_split-verse214_vert-1-seg-vert_msk,0.61,1.63,5.1,0.68,TLPredictor
sub-verse406_split-verse214_vert-1-seg-vert_msk,0.62,1.52,4.47,0.68,UNETR
sub-verse406_split-verse214_vert-1-seg-vert_msk,0.57,2.08,7.07,0.61,SwinUNETR
sub-verse406_split-verse214_vert-1-seg-vert_msk,0.68,0.85,4.12,0.72,OneDConcat
sub-verse406_split-verse214_vert-1-seg-vert_msk,0.62,1.31,3.74,0.67,MultiScale2DPermuteConcat
sub-verse406_split-verse214_vert-1-seg-vert_msk,0.69,0.91,6.32,0.69,TwoDPermuteConcat
sub-verse406_split-verse214_vert-2-seg-vert_msk,0.73,0.89,3.16,0.7,MultiScale2DPermuteConcat
sub-verse406_split-verse214_vert-2-seg-vert_msk,0.81,0.67,2.24,0.87,SwinUNETR
sub-verse406_split-verse214_vert-2-seg-vert_msk,0.79,0.77,2.45,0.8,UNet
sub-verse406_split-verse214_vert-2-seg-vert_msk,0.79,0.67,2.45,0.81,AttentionUnet
sub-verse406_split-verse214_vert-2-seg-vert_msk,0.74,0.98,3.16,0.7,TLPredictor
sub-verse406_split-verse214_vert-2-seg-vert_msk,0.73,0.82,2.83,0.75,UNETR
sub-verse406_split-verse214_vert-2-seg-vert_msk,0.68,0.84,4.0,0.65,OneDConcat
sub-verse406_split-verse214_vert-2-seg-vert_msk,0.77,0.76,2.24,0.79,TwoDPermuteConcat
sub-verse406_split-verse214_vert-3-seg-vert_msk,0.72,1.54,2.83,0.76,UNet
sub-verse406_split-verse214_vert-3-seg-vert_msk,0.76,0.71,2.24,0.84,MultiScale2DPermuteConcat
sub-verse406_split-verse214_vert-3-seg-vert_msk,0.81,0.84,1.73,0.92,SwinUNETR
sub-verse406_split-verse214_vert-3-seg-vert_msk,0.77,0.67,2.24,0.83,AttentionUnet
sub-verse406_split-verse214_vert-3-seg-vert_msk,0.71,1.17,2.45,0.71,TLPredictor
sub-verse406_split-verse214_vert-3-seg-vert_msk,0.72,0.81,2.83,0.81,UNETR
sub-verse406_split-verse214_vert-3-seg-vert_msk,0.76,0.71,2.24,0.84,TwoDPermuteConcat
sub-verse406_split-verse214_vert-3-seg-vert_msk,0.75,0.68,2.83,0.82,OneDConcat
sub-verse406_split-verse214_vert-4-seg-vert_msk,0.76,0.69,2.24,0.85,AttentionUnet
sub-verse406_split-verse214_vert-4-seg-vert_msk,0.77,0.7,2.0,0.89,SwinUNETR
sub-verse406_split-verse214_vert-4-seg-vert_msk,0.75,0.78,2.24,0.86,UNETR
sub-verse406_split-verse214_vert-4-seg-vert_msk,0.74,0.95,2.24,0.81,UNet
sub-verse406_split-verse214_vert-4-seg-vert_msk,0.69,1.18,2.45,0.69,TLPredictor
sub-verse406_split-verse214_vert-4-seg-vert_msk,0.75,0.7,2.45,0.84,OneDConcat
sub-verse406_split-verse214_vert-4-seg-vert_msk,0.79,0.64,2.0,0.9,MultiScale2DPermuteConcat
sub-verse406_split-verse214_vert-4-seg-vert_msk,0.77,0.69,2.0,0.87,TwoDPermuteConcat
sub-verse406_split-verse214_vert-5-seg-vert_msk,0.78,0.7,2.0,0.89,AttentionUnet
sub-verse406_split-verse214_vert-5-seg-vert_msk,0.66,1.35,3.0,0.66,TLPredictor
sub-verse406_split-verse214_vert-5-seg-vert_msk,0.73,0.84,2.0,0.86,OneDConcat
sub-verse406_split-verse214_vert-5-seg-vert_msk,0.75,0.81,2.0,0.87,TwoDPermuteConcat
sub-verse406_split-verse214_vert-5-seg-vert_msk,0.73,1.03,2.45,0.81,UNet
sub-verse406_split-verse214_vert-5-seg-vert_msk,0.79,0.79,2.24,0.93,UNETR
sub-verse406_split-verse214_vert-5-seg-vert_msk,0.78,0.73,2.0,0.92,SwinUNETR
sub-verse406_split-verse214_vert-5-seg-vert_msk,0.74,0.88,2.24,0.84,MultiScale2DPermuteConcat
sub-verse406_split-verse214_vert-6-seg-vert_msk,0.74,0.84,2.24,0.85,TwoDPermuteConcat
sub-verse406_split-verse214_vert-6-seg-vert_msk,0.72,0.8,3.0,0.77,MultiScale2DPermuteConcat
sub-verse406_split-verse214_vert-6-seg-vert_msk,0.76,0.74,2.0,0.9,SwinUNETR
sub-verse406_split-verse214_vert-6-seg-vert_msk,0.73,0.77,2.24,0.83,OneDConcat
sub-verse406_split-verse214_vert-6-seg-vert_msk,0.74,0.93,2.45,0.79,UNet
sub-verse406_split-verse214_vert-6-seg-vert_msk,0.76,0.86,2.45,0.88,UNETR
sub-verse406_split-verse214_vert-6-seg-vert_msk,0.68,1.2,3.0,0.69,TLPredictor
sub-verse406_split-verse214_vert-6-seg-vert_msk,0.78,0.63,2.0,0.87,AttentionUnet
sub-verse406_split-verse214_vert-7-seg-vert_msk,0.82,0.61,1.73,0.92,SwinUNETR
sub-verse406_split-verse214_vert-7-seg-vert_msk,0.75,0.87,2.24,0.83,OneDConcat
sub-verse406_split-verse214_vert-7-seg-vert_msk,0.78,0.78,2.24,0.83,MultiScale2DPermuteConcat
sub-verse406_split-verse214_vert-7-seg-vert_msk,0.75,0.99,2.24,0.77,TLPredictor
sub-verse406_split-verse214_vert-7-seg-vert_msk,0.78,0.86,2.24,0.82,UNet
sub-verse406_split-verse214_vert-7-seg-vert_msk,0.79,0.68,2.0,0.88,UNETR
sub-verse406_split-verse214_vert-7-seg-vert_msk,0.75,0.87,2.39,0.82,TwoDPermuteConcat
sub-verse406_split-verse214_vert-7-seg-vert_msk,0.81,0.61,2.24,0.86,AttentionUnet
sub-verse406_split-verse214_vert-8-seg-vert_msk,0.77,0.8,3.16,0.75,MultiScale2DPermuteConcat
sub-verse406_split-verse214_vert-8-seg-vert_msk,0.8,0.72,3.0,0.81,UNETR
sub-verse406_split-verse214_vert-8-seg-vert_msk,0.8,0.8,2.24,0.8,UNet
sub-verse406_split-verse214_vert-8-seg-vert_msk,0.74,0.96,2.83,0.71,OneDConcat
sub-verse406_split-verse214_vert-8-seg-vert_msk,0.78,0.93,2.24,0.77,TLPredictor
sub-verse406_split-verse214_vert-8-seg-vert_msk,0.77,0.8,2.83,0.74,TwoDPermuteConcat
sub-verse406_split-verse214_vert-8-seg-vert_msk,0.8,0.73,2.24,0.82,AttentionUnet
sub-verse406_split-verse214_vert-8-seg-vert_msk,0.82,0.68,2.24,0.87,SwinUNETR
sub-verse406_split-verse214_vert-9-seg-vert_msk,0.79,0.89,2.24,0.83,UNETR
sub-verse406_split-verse214_vert-9-seg-vert_msk,0.73,1.18,3.0,0.69,TLPredictor
sub-verse406_split-verse214_vert-9-seg-vert_msk,0.65,1.43,4.0,0.6,OneDConcat
sub-verse406_split-verse214_vert-9-seg-vert_msk,0.79,0.83,2.45,0.79,MultiScale2DPermuteConcat
sub-verse406_split-verse214_vert-9-seg-vert_msk,0.8,0.8,2.24,0.81,AttentionUnet
